snippet1	snippet2	similarity	companies1	companies2	company_similarity	country1	country2	country_similarity	similarity_range
Infosys Ltd. has forecasted sales that lag behind estimates and has warned customers in key sectors like finance	from Deccan Herald, Infosys Ltd. has forecasted sales that lag behind estimates and has warned customers in key sectors like finance	1.0	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.9, 1.0]
In the final reckoning, Infosys Ltd. has warned of trouble in key finance sectors due to corporations tightening their budgets to weather	Infosys Ltd. has warned of trouble in key finance sectors due to corporations tightening their budgets to weather	1.0	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.9, 1.0]
Despite the challenges, Bloomberg Intelligence expects Infosys to grow faster than most of its peers given its large digital footprint	Infosys may also see a similar pullback	0.4886985338049343	['infosys', 'bloomberg intelligence']	['infosys']	0.8201847632928994	IN	IN	1.0000001192092896	(0.4, 0.5]
Infosys to grow faster than most of its peers given its large digital footprint	Infosys released its numbers after trading hours in India, the company's ADR listed on NYSE	0.5165949166128178	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
IT major Infosys results for the fourth quarter missed street expectations	Infosys is turning out to be the new CEO factory for India Inc ICICI Securities also	0.42079548179137893	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.4, 0.5]
Infosys will roll out a structure for the financial services team in the next few weeks and has put in place a framework for the delivery organisation, the company leadership said,	What Bloomberg Intelligence says “Software companies have already seen a drop in demand from enterprise customers, and Infosys	0.30770068352819574	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.3, 0.4]
Tech Bellwether Infosys warns of troubles in key financial	Taking Stock What Bloomberg Intelligence says “Software companies have already seen a drop in demand from enterprise customers, and Infosys could see a similar drop	0.5447338372758184	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Infosys’ total contract value for the three months ended March	Changi Airport Group has teamed up with Accenture to unveil the ChangiVerse	0.08060336646696137	['infosys']	['accenture']	0.9876830203831568	IN	SG	0.5308324694633484	(-0.001, 0.1]
The KPMG executive advised retailers to reset their promotional strategies accordingly by providing immersive digital experiences, increasing employee empowerment to boost the authenticity of the brands, and creating human connections with consumers	The dismissal of Withum and appointment of PwC was done in connection with the closing	0.07591510425577014	['kpmg']	['pricewaterhousecoopers']	0.6985875436212425	SG	US	0.38990819454193115	(-0.001, 0.1]
Unless a type of service to be provided by PwC has received general pre-approval under the Pre-Approval Policy, it requires specific pre-approval	The audit committee’s decision to engage PwC	0.45074678029058945	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	US	US	1.0	(0.4, 0.5]
nor oral advice was provided to the Company that PwC concluded	PwC to render any audit	0.31677728293702834	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	US	US	1.0	(0.3, 0.4]
PwC served as the independent registered public accounting firm for Legacy Evolv prior to the Business Combination	PwC has been retained as the Legacy Evolv	0.7250258565989645	['pricewaterhousecoopers']	['pricewaterhousecoopers', 'legacy']	0.8672839868539687	US	US	1.0	(0.7, 0.8]
A rose 2.18% to $61.33 and Gartner Inc. rose 0.22% to $320.96	Linked to Aon’s HR competency framework, the assessments will be built on three pillars	0.015558845284553577	['gartner']	['aon']	0.4385811454466757	US	IN	0.5367935299873352	(-0.001, 0.1]
Mr. Kimble was also responsible for moderating KPMG’s Audit Committee Institute and Audit Committee Chair Sessions	Mr. Kimble served as KPMG’s Energy Sector Leader for ten years and was the executive director of KPMG’s Global Energy Institute	0.7048745881083841	['kpmg']	['kpmg']	1.0	US	US	1.0	(0.7, 0.8]
Infosys has announced ₹6,309 crore in total dividends in FY22 and ₹5,112 crore dividends in FY21	March 2024 Infosys Ltd. forecast sales that lagged estimates	0.5020841416760826	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Infosys warns of trouble in key finance sectors	Infosys’ big deal was $2.1 billion in total contract value in the three months to March	0.5422887881375986	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Infosys Ltd reported sales that	enterprise customers and Infosys may see a similar drag	0.5088809780147788	['infosys']	['infosys']	1.0	US	IN	0.5367935299873352	(0.5, 0.6]
Bengaluru-headquartered Infosys posted a net profit	Infosys forecasts its slowest revenue growth in six years at 4-7% for fiscal year 2024	0.5355881806598701	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Infosys posted below-par Q4 results, reporting a rise	Infosys net hiring falls 46% in FY 2023	0.5620052555792061	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
For FY23, Infosys reported 15.4% growth in revenue in constant currency terms, which was below the lower end of its guided range	on Infosys, which also announced its Q4 earnings after market hours on Thursday	0.5350873780710467	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
The sell-off in TCS shares was seen on Infosys, which also announced its Q4 earnings after market hours on Thursday	The PwC stated this in its new report titled, “Growing the Nigerian Technology Ecosystem through the Capital Markets,” released yesterday, which was authored by a PwC Partner, Ms. Omobolanle Adekoya and Senior Manager	0.27766300994315884	['infosys', 'tcs']	['pricewaterhousecoopers']	0.9769652749120254	IN	NG	0.45230692625045776	(0.2, 0.3]
The PwC noted the Nigeria	Tech Bellwether Infosys Warns of Trouble in Key Finance Sectors	0.11786110510862743	['pricewaterhousecoopers']	['infosys']	0.9763421082746169	NG	US	0.35642489790916443	(0.1, 0.2]
Infosys Ltd. forecast sales that lagged estimates and warned customers in key sectors like finance	"when Infosys expects ""ramp downs"" in client"	0.41666595785566407	['infosys']	['infosys']	1.0	US	IN	0.5367935299873352	(0.4, 0.5]
DekaBank Deutsche Girozentrale's holdings in Accenture were worth $328,522,000 at the end	Martin Investment Management LLC's holdings in Accenture were worth $8,334,000 at the end	0.6332569790227673	['accenture']	['accenture']	1.0		US	0.0	(0.6, 0.7]
The IBM facility would represent the first commercial PCAM production in Australia and the active material would be produced through the IGO Process, a disruptive, low-carbon and low-cost technology that can treat a broader range of concentrate	for the IBM plant, which will involve integrating a downstream nickel refinery with a plant that produces a nickel-dominant precursor cathode active material	0.4482175809525124	['ibm']	['ibm']	0.9999999999999999	AU	AU	1.0	(0.4, 0.5]
PwC says M&A tends to slow during times of uncertainty or market	The Infosys ADR on the NYSE opened 8% lower at $15.71	0.2922140802429138	['pricewaterhousecoopers']	['infosys']	0.9763421082746169	SG	US	0.38990819454193115	(0.2, 0.3]
Infosys categorised “large deals” as those worth at least $50 million in value	Infosys forecast its slowest revenue growth in six years	0.48043274613238734	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.4, 0.5]
In Q4, we saw changes in the market environment due to unplanned project ramp downs in some clients and delays in decision making which resulted in lower volumes, in addition to leading to revenue impact,” Infosys's Parekh told reporters on Thursday	Incidentally, TCS pegged its fresher hiring number at 40,000 for FY24	0.2713606600464647	['infosys']	['tata consultancy services']	0.5863982315516021	IN	US	0.5367935299873352	(0.2, 0.3]
Weak margin forecast Infosys, once considered India’s software bellwether, expects its operating margin between 20 and 21% in FY24	For the 2023 fiscal, Infosys clocked net profit growth of 9% year on year at Rs 24,095 crore and reported 20.7% growth in revenue to Rs 146,767 crore	0.6164237391502327	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.6, 0.7]
Infosys clocked net profit growth of 9% year on year at Rs 24,095 crore and reported 20.7% growth in revenue to Rs 146,767 crore	Infosys reported large deal wins	0.6444035770850688	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.6, 0.7]
For the full fiscal 2022, Infosys had reported large deal orders	On Wednesday, TCS underlined the “uncertain environment” and flagged a slowdown in decision making, while saying that its fiscal fourth quarter	0.33828272049095537	['infosys']	['tata consultancy services']	0.5863982315516021	IN	IN	1.0000001192092896	(0.3, 0.4]
TCS underlined the “uncertain environment” and flagged a slowdown in decision making	An app developed by Tata Consultancy Services will measure the environmental and social impact of next weekend’s London Marathon	0.17339020279625572	['tata consultancy services']	['tata consultancy services']	1.0	IN	GB	0.5888364911079407	(0.1, 0.2]
Infosys has refrained from calling out the number of freshers it will hire in the 2023-24 financial year	Infosys growth slows in Q4 as clients	0.573474622533538	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Accenture estimates as much as 40 percent of all working hours will be supported or augmented by language-based AI	Risk and Volatility Infosys has a beta	0.08875557842101268	['accenture']	['infosys']	0.9876830203831568	AU		0.0	(-0.001, 0.1]
Infosys Hedge funds have recently made changes to their positions in the company	Aon plc (AON - Free Report) has an Earnings ESP	0.1980423611654508	['infosys']	['aon']	0.9508097062919351		US	0.0	(0.1, 0.2]
AON beat earnings	As an illustration, IBM created Red Hat OpenShift	0.06092385962143813	['aon']	['ibm']	0.7508252617635794	US	US	1.0	(-0.001, 0.1]
IBM has released advanced tools to assist organizations in breaking down data and analytics silos, allowing them to make data-driven choices fast and handle unpredictable challenges	[Found on gartner.com] We Got Here	0.09739919225846794	['ibm']	['gartner']	0.5935407032832408	US		0.0	(-0.001, 0.1]
[Found on gartner.com] how we help organizations around the world	[Found on gartner.com] In the Market Description section, we corrected Figure	0.34756678644437816	['gartner']	['gartner']	0.9999999999999998		US	0.0	(0.3, 0.4]
[Found on gartner.com] In the Market Analysis section, we corrected Figure	[Found on gartner.com] Additionally, we corrected the name of the vendor Murex in multiple locations throughout the document	0.520212186782731	['gartner']	['gartner', 'murex']	0.8637739811643883	US	US	1.0	(0.5, 0.6]
[Found on gartner.com] Gartner Market Databook has been republished to correct the placement of vertical specific software in Figure 2	[Found on gartner.com] Gartner does not recommend automating use of ChatGPT output	0.3959167149225007	['gartner']	['gartner']	0.9999999999999998	US	US	1.0	(0.3, 0.4]
[Found on gartner.com] we corrected the categorization	[Found on gartner.com] We will notify readers when the document has been revised and republished	0.5027479894667976	['gartner']	['gartner']	0.9999999999999998	US	US	1.0	(0.5, 0.6]
[Found on gartner.com] Gartner strives to meet the highest standards for accuracy and thoroughness in our research and editorial coverage	[Found on gartner.com] We corrected Wazoku's product names,	0.3822806797335025	['gartner']	['gartner', 'wazoku']	0.8875494472274101		US	0.0	(0.3, 0.4]
[Found on gartner.com] In Table 3 in the Representative Vendors section, we corrected the location of the headquarters listed for the vendor Amphora, and we changed Amphora’s “Percentage of Clients in Latest Release” from 10% to 100%	[Found on gartner.com] we clarify our guidance regarding the use of the SCOR model	0.27868593275168657	['gartner']	['gartner']	0.9999999999999998	US	US	1.0	(0.2, 0.3]
Tesla , IBM , and Morgan Stanley are due on Wednesday, April 19	Looking ahead, Infosys is anticipating more muted growth in FY24	0.25679039216500116	['ibm', 'tesla inc.']	['infosys']	0.7505421752471778	US	GB	0.7544673085212708	(0.2, 0.3]
IBM allowed financial service providers	Infosys’ fiscal fourth-quarter revenues increased 6.4% year over year to $4.55 billion, missing the Zacks Consensus Estimate of $4.73 billion	0.22662092056107727	['ibm']	['infosys']	0.7279356332899384	IN	US	0.5367935299873352	(0.2, 0.3]
Infosys ended the fiscal fourth quarter with cash and cash equivalents	Significant players in this region, including IBM, Motorola Solutions, Axon, Oracle, and others, are among the primary drivers boosting the growth of the digital evidence management market in North America	0.21502505731609023	['infosys']	['ibm']	0.7279356332899384	IN	US	0.5367935299873352	(0.2, 0.3]
Chris joins as an actuary from Willis Towers Watson, where he has worked since 2010, spending the past six years as a data specialist in their Project and Data Solutions team	from Willis Towers Watson, where he has worked	1.0	['willis towers watson']	['willis towers watson']	1.0000000000000002	GB	GB	1.0	(0.9, 1.0]
During the to-be-reported quarter, IBM also launched Quantum Computational Center in collaboration with Fundación Ikerbasque in the Basque Country of Spain	During the first quarter, IBM expanded its Client Innovation Center by launching its second Japan Innovation Hub in Cebu City, Philippines	0.41020546416665987	['ibm']	['ibm']	0.9999999999999999	ES	PH	0.6023808717727661	(0.4, 0.5]
IBM expanded its Client Innovation Center by launching its second Japan Innovation Hub	With the aid of IBM Cloud Pak for Watson AIOps, TE will have a comprehensive overview of its IT ecosystem, enabling greater management and control of the nationwide IT operations	0.37574088745427114	['ibm']	['ibm', 'telecom egypt']	0.9276826520185919	PH	US	0.48275887966156006	(0.3, 0.4]
During the quarter, IBM was selected as a technology partner	IBM Robotic Process Automation will also help automate the tracking of service quality and network capacity	0.42038124502928337	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
Major key players like IBM Corporation, Oracle Corporation, and Microsoft Corporation are expected to boost market development in the region	With technological advancements, companies like IBM can fit more transistors on a chip than ever before, allowing for faster and more efficient AI systems	0.3800598108576549	['ibm', 'oracle corp.']	['ibm']	0.9893751547062359	US	US	1.0	(0.3, 0.4]
companies like IBM can fit more transistors on a chip than ever before, allowing for faster and more efficient AI systems	With the move, IBM will integrate the Red Hat OpenShift Data Foundation storage technologies as the foundation for IBM Spectrum Fusion	0.40193396992265323	['ibm']	['ibm', 'red hat']	0.9314676550289867	US	US	1.0	(0.4, 0.5]
In October 2022, IBM announced it would add Red Hat storage product roadmaps and Red Hat associate teams to the IBM Storage business unit, bringing consistent application and data storage	Through this collaboration with IBM, the EY organization will now have the ability to take advantage of quantum computing to propel its innovation journey	0.4453511261751969	['ibm', 'red hat']	['ibm']	0.9314676550289867	US	US	1.0	(0.4, 0.5]
The EY organization and IBM today announced that EY Global Services Limited	Investments and Wipro’s joint content localization service will be available to media and entertainment companies in two deployment	0.2834397519969536	['ibm']	['wipro']	0.7214883526689106	GB	IN	0.5888364911079407	(0.2, 0.3]
For instance, during the pandemic, IBM announced that it would make critical technologies such as IBM Security MAss360 with Watson and IBM Cloud Identity available at no charge for new clients for 90 days	IBM announced that it would make critical technologies such as IBM Security MAss360 with Watson and IBM Cloud Identity available at no charge for new clients for 90 days	1.0	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.9, 1.0]
WIT's rank also includes a long-term technical score	On the hiring plans, Infosys did not provide any specific numbers as it has a “rich” bench	0.20884573487588248	['wipro']	['infosys']	0.9898891257498994	US	IN	0.5367935299873352	(0.2, 0.3]
Infosys did not provide any specific numbers as it has a “rich” bench	However, the number of personnel Infosys employed in sales and support rose to 18,418 as of the quarter	0.5150614766141909	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Infosys’ percentage of women employees was steady at 39.4% in the March quarter, compared with the December quarter,	The Shearman & Sterling Antitrust and Litigation Teams have been nominated for the GCR Awards 2023 with the Booz Allen Hamilton/Everwatch case in the category Merger Control Matter	0.08643929927966133	['infosys']	['booz allen hamilton', 'shearman & sterling']	0.6713310109971867	IN	US	0.5367935299873352	(-0.001, 0.1]
Ernst & Young will have an opportunity to make a statement	Ernst & Young has audited our financial statements since 2002	0.6382924000089941	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.6, 0.7]
Representatives of Ernst & Young are expected to be present at the Annual Meeting	by which Ernst & Young will perform audit services for us	0.5494967275655666	['ernst & young llp', 'america']	['ernst & young llp']	0.9642464512701796	US	US	1.0	(0.5, 0.6]
services rendered by Ernst & Young are compatible with maintaining the principal auditors’ independence	THE STOCKHOLDERS VOTE TO RATIFY THE APPOINTMENT OF KPMG LLP AS	0.22295542542518446	['ernst & young llp']	['kpmg']	0.5579091407398951	US	US	1.0	(0.2, 0.3]
FTI Consulting initially also served as joint liquidator along with R&H Services in an early attempt at restructuring Trinity Group	After options for turnaround ran out, FTI Consulting was appointed to lead the sale process	0.5886229981204779	['fti consulting', 'trinity']	['fti consulting']	0.7555432865094553	CN	CN	1.0	(0.5, 0.6]
The sale was facilitated by the Hong Kong practice of FTI Consulting, and comes months after the firm’s British wing sold Gieves & Hawkes – another	the audit committee considered whether Ernst & Young’s provision of non-audit services is compatible with Ernst & Young’s independence	0.16585803635027754	['fti consulting']	['ernst & young llp']	0.40764989217012154	CN	US	0.5971255302429199	(0.1, 0.2]
Ernst & Young as our independent registered public accounting firm to audit our financial statements for the year ending December 31, 2023	The audit committee has engaged Ernst & Young as our independent registered public accounting firm to audit our financial statements for the year ending December 31, 2023	1.0	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.9, 1.0]
The audit committee reviewed the audit and non-audit services performed by Ernst & Young, as well as the fees charged by Ernst & Young for such services	Ernst & Young LLP served as our independent registered public accounting firm and provided certain tax and other services	0.5033922577306149	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.5, 0.6]
We expect that Ernst & Young representatives will be present at the annual meeting and they will have the opportunity to make a statement if they desire to do so	In addition, we expect that the Ernst & Young representatives will be available to respond to appropriate questions posed by stockholders	0.7757677318030688	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	US	US	1.0	(0.7, 0.8]
For purposes of the preceding table, Ernst & Young’s professional fees are classified	the Audit Committee of the Board is submitting the selection of PwC	0.2535171699503699	['ernst & young llp']	['pricewaterhousecoopers']	0.5330760003405258	US	GB	0.7544673085212708	(0.2, 0.3]
In addition, PwC has served	PwC for professional services rendered for the years	0.6333068516434841	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	GB	GB	1.0	(0.6, 0.7]
PwC are compatible with maintaining the accounting firm’s independence	representatives of PwC to be in attendance at the AGM, to make a statement	0.3808899228730506	['pricewaterhousecoopers']	['pricewaterhousecoopers', 'agm']	0.9636820365648451	GB	GB	1.0	(0.3, 0.4]
The Audit Committee has adopted a policy and procedures for the pre-approval of audit, review and attest services and permitted non-audit services rendered by PwC	However, the Audit Committee of the Board is submitting the selection of PwC to the shareholders for ratification as a matter of good corporate practice	0.665305715765367	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	GB	GB	1.0	(0.6, 0.7]
Our U.K. statutory auditors, PwC, have audited those parts of the directors’ remuneration report that are required to be audited	Through this relationship with IBM, the EY organization will now have the ability to take advantage of quantum computing to propel its innovation journey	0.12626878059637847	['pricewaterhousecoopers']	['ibm']	0.7352658366320254	GB	US	0.7544673085212708	(0.1, 0.2]
IBM's vision is to deliver useful quantum computing to the world	EY Global Services Limited will be joining the IBM Quantum Network, further enabling EY teams to explore solutions with IBM that could help resolve some of today	0.6642922786658986	['ibm']	['ibm', 'ey']	0.8603860390303788	US	US	1.0	(0.6, 0.7]
The EY organization and IBM today announced today that EY Global Services Limited will be joining the IBM Quantum Network, further enabling EY teams to explore solutions with IBM that could help resolve some of today	The EY organization will gain access to IBM's fleet of quantum computers over the cloud, and will become part of the IBM Quantum Network's community	0.8076363535757528	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.8, 0.9]
EY and IBM Expand Strategic Alliance into Quantum Computing	International Business Machines Corporation published this content on 14 April 2023 and is solely responsible for the information	0.3601636740630287	['ibm']	['ibm']	0.9999999999999999	US	GB	0.7544673085212708	(0.3, 0.4]
the appointment of Ernst & Young LLP as our independent registered public accounting firm	to Capco, Mr. Smith served as an Operating Partner with Symphony Technology Group	0.16020156937379884	['ernst & young llp']	['capco']	0.5200860143275821	US	US	1.0	(0.1, 0.2]
IBM is exploring a potential sale of its Weather Channel unit, which it acquired in 2015	The Wall Street Journal also reported that IBM is exploring a potential sale of its Weather Channel unit, which it acquired in 2015	1.0	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.9, 1.0]
International Business Machines Corporation is in the middle of a turnaround, streamlining its business after many years of aggressive acquisitions	IBM has experienced a steadily declining return on capital over the past ten years	0.44254611974859015	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
Infosys to clock a profit	Speaking to the press after the announcement of the results, Salil Parekh, the Infosys CEO & MD,	0.4277875021512711	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.4, 0.5]
Akshata Murty, the wife of Britain’s Prime Minister Rishi Sunak, stands to earn Rs 68.17 crore in dividend income from her shareholding in Infosys	Infosys saw its revenues coming in at Rs 37,441 crore compared with Rs 32,276 crore in the year-ago period,	0.41803903093042033	['infosys']	['infosys']	1.0	US	IN	0.5367935299873352	(0.4, 0.5]
He said Infosys has a strong financial services business in the US	companies like International Business Machines are feeling the heat	0.3031839840994408	['infosys']	['ibm']	0.7279356332899384	US	US	1.0	(0.3, 0.4]
IBM is poised through its expertise of business processes and information technology solutions alike	On Thursday, Infosys CEO Salil Parekh during the Q4 FY23 earnings press conference mentioned the use of generative AI capabilities multiple	0.33531389190667527	['ibm']	['infosys']	0.7279356332899384	CH	IN	0.5335655808448792	(0.3, 0.4]
Overall, INFY has dropped about 16% in 2023 and about 25% in the past 12 months	Infosys forecast revenue growth of between 4% and 7% in constant currency for fiscal year 2024	0.3459425544707729	['infosys']	['infosys']	1.0	GH	US	0.37076225876808167	(0.3, 0.4]
The projected annual revenue for International Business Machines is $61,148MM	Average portfolio weight of all funds dedicated to IBM is 0.42%	0.328536986002147	['ibm']	['ibm']	0.9999999999999999	CH	CH	1.0	(0.3, 0.4]
Fintel reports that on April 13, 2023, Credit Suisse maintained coverage of International Business Machines	IBM is also a major research organization, holding the record for most annual U.S. patents generated by a business (as of 2020) for 28 consecutive years	0.32380027277112683	['ibm', 'credit suisse']	['ibm']	0.8710127878995276	CH	US	0.5043016076087952	(0.3, 0.4]
when Infosys gives revenue growth guidance for 2023-24 today	KPMG auditors working on the company’s records to overlook things	0.1786478854017963	['infosys']	['kpmg']	0.6798975228112909	IN	DE	0.6556001901626587	(0.1, 0.2]
NYSE ended the session with Infosys Limited sliding 10.05% to $15.35 on Thursday while NYSE jumped 0.84% to $15,630.89	adding that looking at the volumes, Infosys hada lot of bench strength	0.4542401685261575	['infosys']	['infosys']	1.0	IN	US	0.5367935299873352	(0.4, 0.5]
looking at the volumes, Infosys	Infosys and Wipro are among top advance taxpayers	0.43468208218636945	['infosys']	['infosys']	1.0	US	IN	0.5367935299873352	(0.4, 0.5]
EY found that 87%	PwC’s recent Global Investor Survey found that	0.3160846315050006	['ernst & young llp']	['pricewaterhousecoopers']	0.5330760003405258	US	US	1.0	(0.3, 0.4]
That same PwC survey also found that 83%	Murty, daughter of Infosys co-founder Narayana Murthy, held 3.89 crore shares of Infosys at the end of December Akshata Murty, the wife of Britain’s Prime Minister Rishi Sunak,	0.11052107879767324	['pricewaterhousecoopers']	['infosys']	0.9763421082746169	US	IN	0.5367935299873352	(0.1, 0.2]
International Business Machines Corporation had the largest percent change	Software services company Infosys Ltd. gapped lower Thursday in reaction to disappointing quarterly results	0.2131691681447432	['ibm']	['infosys']	0.7279356332899384	US	US	1.0	(0.2, 0.3]
The On-Balance-Volume line has moved lower for the past 12 months and tells me that sellers of INFY are more aggressive than buyers	Unless INFY turns out to be an exhaustion gap, I expect further declines in price	0.5304931877172604	['infosys']	['infosys']	1.0	US	JP	0.5085175633430481	(0.5, 0.6]
Infosys Is Lacking a Support Area for Investors	As per regulatory filing, Infosys March quarter consolidated net profit rises	0.5111597754634781	['infosys']	['infosys']	1.0	US	IN	0.5367935299873352	(0.5, 0.6]
Bengaluru-based Infosys -- which competes in the market with Tata Consultancy Services , Wipro and other IT firms	Infosys on Thursday reported a consolidated net profit	0.5255362385509331	['wipro', 'infosys']	['infosys']	0.9973744681149586	IN	IN	1.0000001192092896	(0.5, 0.6]
Infosys, which is the second-largest IT services firm, expects revenue growth of 4-7 per cent for FY24, according to a filing by the company	Meanwhile, the Infosys board has recommended a final dividend of Rs 17.50 per equity share for the financial year ending March 31, 2023	0.5621310157196486	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
second largest IT major Infosys on Thursday announced a dividend for its shareholders	"approximately $881 million (excluding dividend paid on treasury shares),"" Infosys said in an exchange filing"	0.6449202888362011	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.6, 0.7]
Prior to the start of trading, Infosys reported earnings and sales that missed Wall Street's expectations, which added to growing concerns	for profitability, Aon plc has a trailing twelve months EPS	0.28652505710434173	['infosys']	['aon']	0.9508097062919351	US	US	1.0	(0.2, 0.3]
much reason for PwC to make a controversial move like this right now	IBM Planning Analytics with Watson implemented by 1Direction Global has enabled the business to reduce the cycle times for budgeting and forecasting due to its powerful capabilities of capturing changes and updating all the budget modules to the profit and loss statement	0.12215888294370417	['pricewaterhousecoopers']	['ibm']	0.7352658366320254	AU	SA	0.5737965106964111	(0.1, 0.2]
Graypoint LLC’s holdings in Accenture were worth $857,000 as of its most recent filing with the Securities & Exchange Commission	Infosys Ltd. , Canada Pension Plan Investment (SNL Inst	0.28424172405319836	['accenture']	['infosys']	0.9876830203831568	US	CA	0.6992766857147217	(0.2, 0.3]
at KPMG, Ireland, where I worked with a large number of private and public companies	Infosys Limited (“we” or “the Company”) hereby furnishes the United States Securities and Exchange Commission with copies of the following information concerning our public disclosures regarding our results of operations and financial condition for the quarter and year ended March 31, 2023	0.23728036580088668	['kpmg']	['infosys']	0.6798975228112909	IE	US	0.5159186720848083	(0.2, 0.3]
Infosys also disappointed D-Street as it reported a fall in both net profit and revenue in January-March over the past quarter	Infosys disappoints D-Street with its Q4 results	0.7878521968948706	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.7, 0.8]
Pachlatko will focus on the implementation of Aon’s cyber solutions strategy	PwC refers to the PwC network and/or one or more of its member firms, each	0.2320885478190628	['aon']	['pricewaterhousecoopers']	0.9704443509705644	CH	ZA	0.569135308265686	(0.2, 0.3]
KPMG Chief Economist Diane Swonk told CNBC’s “The Exchange” last week	PwC and DWF Poland Jamka advised KGAL during the contract negotiations with Lafarge	0.3217500715471233	['kpmg']	['pricewaterhousecoopers', 'kgal']	0.7093029729114128	US	PL	0.47082024812698364	(0.3, 0.4]
An Accenture recruiter apologizedfor the delay andsaid “the decision was made to create the best possible new joiner experience,” according to an email seen by Bloomberg	Accenturesaidlast month that it would cut 19,000 jobs — about 2.5% of its workforce — over the next 18 months	0.31230323968405854	['accenture']	['accenture']	1.0	CA	CA	1.0	(0.3, 0.4]
Accenture is offering an additional signing bonus to some people whose start dates have been pushed back, according to a person familiar with the company	Ernst & Young this week scrapped a plan to separate its consulting and audit practices into two separate companies, creatinguncertainty and intrigue in a staid sector not known for much drama	0.15993316061735943	['accenture']	['ernst & young llp']	0.4664041182868283	CA	CA	1.0	(0.1, 0.2]
Kestra Private Wealth Services LLC’s holdings in Accenture were worth $5,737,000 at the end	Sony Electronics Selects Deloitte as Strategic Service Provider	0.23507905081266528	['accenture']	['deloitte consulting', 'sony']	0.9216653525931409	PA	IN	0.4140567183494568	(0.2, 0.3]
Tata Consultancy Services is set to supercharge the digital experience of the TCS London Marathon and TCS Mini London Marathon in its second year as Title Partner	The investment from Accenture will enable Virtonomy to further expand its capabilities to medical technology (MedTech) businesses around the world and drive the development of medical devices in the future	0.21555974585645662	['tata consultancy services']	['accenture']	0.6139446416946888	GB	US	0.7544673085212708	(0.2, 0.3]
The PwC report benchmarks the current economic footprint of Ireland’s aviation leasing industry	New PwC report sets out aircraft leasing contribution to the Irish economy	0.8841582712420002	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	IE	GB	0.6723213791847229	(0.8, 0.9]
Seascape Capital Management’s holdings in Accenture were worth $2,726,000 as of its most recent filing with the Securities and Exchange Commission	The Committee discussed these considerations and concluded that the work performed by Aon and its consultants involved in the engagements did not raise any conflict of interest and that Aon has served as an independent compensation consultant	0.1241218785456367	['accenture']	['aon']	0.9815206471581255	US	US	1.0	(0.1, 0.2]
policies or procedures maintained by Aon that are designed to prevent a conflict of interest	The Audit Committee has also received the written disclosures and the letter from PwC required by applicable requirements of the Public Company Accounting Oversight Board regarding PwC’s communications with the Audit Committee concerning independence	0.28307999827579483	['aon']	['pricewaterhousecoopers', 'audit committee']	0.9525119459933529	US	US	1.0	(0.2, 0.3]
